150238,fekvésű,O
150239,",",O
150240,de,O
150241,Székelyudvarhelynél,B-LOC
150242,és,O
150243,Sepsiszentgyörgynél,B-LOC
150244,kisebb,O
150245,Csíkszereda,B-LOC
150246,volt,O
150247,megjelölve,O
150248,.,O
150249,Termete,O
150250,zömök,O
150251,prizmás,O
150252,vagy,O
150253,dipiramisos,O
150254,",",O
150255,romdodekaéder-szerű,O
150256,(,O
150257,gránátoéderes,B-ORG
150258,),O
150259,jellegű,O
150260,.,O
150261,Gabriela,B-PER
150262,Sabatini,I-PER
150263,'',O
150264,(,O
150265,Negyeddöntős,O
150266,),O
150267,'',O
150268,ÁTIRÁNYÍTÁS,O
150269,Hódeszka,B-ORG
150270,a,I-ORG
150271,2006.,I-ORG
150272,évi,I-ORG
150273,téli,I-ORG
150274,olimpiai,I-ORG
150275,játékokon,I-ORG
150276,Ezeket,O
150277,a,O
150278,jogosultságokat,O
150279,korábban,O
150280,Antwerpen,B-LOC
150281,élvezte,O
150282,és,O
150283,ettől,O
150284,fogva,O
150285,a,O
150286,két,O
150287,város,O
150288,egészen,O
150289,napjainkig,O
150290,tartó,O
150291,vitába,O
150292,keveredett,O
150293,.,O
150294,',O
150295,'',O
150296,Andrea,B-PER
150297,Dovizioso,I-PER
150298,'',O
150299,',O
150300,A,O
150301,harangjátékot,O
150302,Belgiumból,B-LOC
150303,rendelték,O
150304,.,O
150305,Wayne,B-LOC
150306,megye,I-LOC
150307,(,I-LOC
150308,Illinois,I-LOC
150309,),I-LOC
150310,',O
150311,'',O
150312,Honda,B-ORG
150313,'',O
150314,',O
150315,Erdővágás,B-LOC
150316,(,O
150317,Richvald,O
150318,),O
150319,ÁTIRÁNYÍTÁS,O
150320,Szlovén,B-ORG
150321,labdarúgó-bajnokság,I-ORG
150322,(,I-ORG
150323,első,I-ORG
150324,osztály,I-ORG
150325,),I-ORG
150326,Az,O
150327,osztrák,B-ORG
150328,válogatott,I-ORG
150329,edzőjeként,O
150330,részt,O
150331,vett,O
150332,az,O
150333,1958-as,B-ORG
150334,labdarúgó-világbajnokságon,I-ORG
150335,.,O
150336,Törökkanizsa,B-LOC
150337,(,O
150338,Нови,O
150339,Кнежевац,O
150340,),O
150341,Ehúd,B-PER
150342,Bárákאֵהוּד,I-PER
150343,בָּרָק,O
150344,(,O
150345,1942–,O
150346,),O
150347,',O
150348,'',O
150349,',O
150350,'',O
150351,",",O
150352,Sydney,B-LOC
150353,ÁTIRÁNYÍTÁS,O
150354,PAE,B-ORG
150355,Olimbiakósz,I-ORG
150356,SZFP,I-ORG
150357,Jesolo,B-LOC
150358,és,O
150359,Bibione,B-LOC
150360,között,O
150361,fekszik,O
150362,.,O
150363,',O
150364,'',O
150365,Honda,B-ORG
150366,'',O
150367,',O
150368,Varasdtól,B-LOC
150369,14,O
150370,km-re,O
150371,",",O
150372,községközpontjától,O
150373,3,O
150374,km-re,O
150375,keletre,O
150376,",",O
150377,a,O
150378,Bednja-patak,O
150379,bal,O
150380,partján,O
150381,fekszik,O
150382,.,O
150383,Fidesz,B-ORG
150384,–,I-ORG
150385,Magyar,I-ORG
150386,Polgári,I-ORG
150387,Szövetség,I-ORG
150388,Ennek,O
150389,megfelelően,O
150390,''Viktor,O
150391,'',O
150392,pontifikátusa,O
150393,követte,O
150394,azokat,O
150395,a,O
150396,nyomokat,O
150397,",",O
150398,amelyeken,O
150399,IX.,B-PER
150400,Leó,I-PER
150401,pápa,I-PER
150402,is,O
150403,járt,O
150404,.,O
150405,Távozott,O
150406,Wlassics,B-PER
150407,Gyula,I-PER
150408,is,O
150409,.,O
150410,A,O
150411,hívójel,O
150412,első,O
150413,része,O
150414,(,O
150415,a,O
150416,prefix,O
150417,),O
150418,a,O
150419,Nemzetközi,B-ORG
150420,Polgári,I-ORG
150421,Repülési,I-ORG
150422,Szervezet,I-ORG
150423,által,O
150424,kiadott,O
150425,légitársaság-azonosító,O
150426,",",O
150427,míg,O
150428,a,O
150429,suffix,O
150430,a,O
150431,járat,O
150432,azonosítója,O
150433,",",O
150434,ami,O
150435,általában,O
150436,a,O
150437,járatszám,O
150438,.,O
150439,''Ondine,O
150440,'',O
150441,",",O
150442,zongoraprelúdium,O
150443,",",O
150444,Claude,B-PER
150445,Debussy,I-PER
150446,",",O
150447,1911-1913,O
150448,John,B-PER
150449,Augustus,I-PER
150450,Roebling,I-PER
150451,is,O
150452,tanulmányozta,O
150453,",",O
150454,és,O
150455,a,O
150456,legnagyobb,O
150457,függőhídként,O
150458,írt,O
150459,róla,O
150460,.,O
150461,Dánia,B-LOC
150462,",",O
150463,az,O
150464,Egyesült,B-LOC
150465,Királyság,I-LOC
150466,",",O
150467,Lettország,B-LOC
150468,és,O
150469,Norvégia,B-LOC
150470,visszaléptek,O
150471,",",O
150472,Szerbia,B-ORG
150473,és,I-ORG
150474,Montenegró,I-ORG
150475,két,O
150476,tagállama,O
150477,pedig,O
150478,függetlenedett,O
150479,egymástól,O
150480,.,O
150481,Banglades,B-LOC
150482,",",O
150483,Kambodzsa,B-LOC
150484,",",O
150485,India,B-LOC
150486,",",O
150487,Mianmar,B-ORG
150488,",",O
150489,Nepál,B-LOC
150490,",",O
150491,Pakisztán,B-LOC
150492,",",O
150493,Srí,B-LOC
150494,Lanka,I-LOC
150495,",",O
150496,Thaiföld,B-LOC
150497,és,O
150498,Vietnam,B-LOC
150499,területén,O
150500,honos,O
150501,.,O
150502,A,O
150503,csapat,O
150504,új,O
150505,edzője,O
150506,Marco,B-PER
150507,van,I-PER
150508,Basten,I-PER
150509,lett,O
150510,(,O
150511,45,O
150512,.,O
150513,Ip,B-LOC
150514,",",O
150515,falu,O
150516,Szilágy,B-LOC
150517,megyében,I-LOC
150518,",",O
150519,Romániában,B-LOC
150520,Jim,B-PER
150521,szerint,I-PER
150522,a,I-PER
150523,világ,I-PER
150524,'',O
150525,Brjanszki,B-LOC
150526,terület,I-LOC
150527,(,O
150528,Брянская,O
150529,область,O
150530,),O
150531,',O
150532,'',O
150533,Juan,B-PER
150534,Mónaco,I-PER
150535,'',O
150536,',O
150537,',O
150538,'',O
150539,Rafael,B-PER
150540,Nadal,I-PER
150541,'',O
150542,',O
150543,[[Mohendzsodáro,O
150544,romjai,O
150545,az,O
150546,Indus-völgyi,B-ORG
150547,civilizációban,I-ORG
150548,Cambridge-ben,B-LOC
150549,kezdte,O
150550,a,O
150551,színész,O
150552,pályáját,O
150553,.,O
150554,Lewis,B-PER
150555,Hamilton,I-PER
150556,53,O
150557,kör,O
150558,(,O
150559,1–15,O
150560,.,O
150561,',O
150562,'',O
150563,Észak-Európa,B-LOC
150564,'',O
150565,',O
150566,Szüleivel,O
150567,négy,O
150568,éves,O
150569,korában,O
150570,visszaköltözött,O
150571,Magyarországra,B-LOC
150572,.,O
150573,Külső,O
150574,megjelenése,O
150575,az,O
150576,Endorhoz,B-LOC
150577,hasonló,O
150578,",",O
150579,de,O
150580,itt,O
150581,nagyobb,O
150582,sík,O
150583,területek,O
150584,és,O
150585,szigetek,O
150586,is,O
150587,találhatók,O
150588,.,O
150589,Ránki,B-PER
150590,György,I-PER
150591,(,O
150592,1907–1992,O
150593,),O
150594,Bielenstein,B-PER
150595,",",I-PER
150596,Hans,I-PER
150597,.,O
150598,Innen,O
150599,egy,O
150600,rövid,O
150601,utazást,O
150602,tettek,O
150603,a,O
150604,Fehér-Hágón,O
150605,át,O
150606,az,O
150607,Orhon,B-LOC
150608,folyót,O
150609,követve,O
150610,az,O
150611,Ulán-Cutgalan,O
150612,vízesésig,O
150613,.,O
150614,',O
150615,'',O
150616,Görögország,B-ORG
150617,'',O
150618,',O
150619,',O
150620,'',O
150621,Richie,B-PER
150622,Ginther,I-PER
150623,'',O
150624,',O
150625,Déstől,B-LOC
150626,8,O
150627,km-re,O
150628,északnyugatra,O
150629,",",O
150630,a,O
150631,Szamos,B-LOC
150632,jobb,O
150633,partján,O
150634,fekszik,O
150635,.,O
150636,Wojciech,B-PER
150637,Jaruzelski,I-PER
150638,tábornok,O
150639,szülőhelye,O
150640,.,O
150641,Kóborlásai,O
150642,során,O
150643,Elefántcsontpart,B-LOC
150644,",",O
150645,Egyiptom,B-LOC
150646,",",O
150647,Sierra,B-LOC
150648,Leone,I-LOC
150649,és,O
150650,Uganda,B-LOC
150651,tájaira,O
150652,is,O
150653,eljut,O
150654,.,O
150655,Az,O
150656,ágazat,O
150657,legnagyobb,O
150658,üzemei,O
150659,Beregszászon,B-LOC
150660,",",O
150661,Szerednyén,B-LOC
150662,",",O
150663,Ungváron,B-LOC
150664,és,O
150665,Ilosván,B-LOC
150666,találhatóak,O
150667,.,O
150668,*N82,O
150669,(,O
150670,éjszakai,O
150671,",",O
150672,San,B-LOC
150673,Ġiljan-Birżebbuġa,I-LOC
150674,),O
150675,Krapinától,B-LOC
150676,16,O
150677,km-re,O
150678,északnyugatra,O
150679,",",O
150680,községközpontjának,O
150681,déli,O
150682,határában,O
150683,fekszik,O
150684,.,O
150685,Stevie,B-PER
150686,Wonder,I-PER
150687,–,O
150688,Songs,B-ORG
150689,in,I-ORG
150690,the,I-ORG
150691,Key,I-ORG
150692,of,I-ORG
150693,Life,I-ORG
150694,'',O
150695,(,O
150696,album,O
150697,),O
150698,Landau,B-LOC
150699,(,O
150700,Rajna-Pfalz,B-LOC
150701,),O
150702,Ezután,O
150703,lett,O
150704,Lengyelország,B-LOC
150705,része,O
150706,.,O
150707,',O
150708,'',O
150709,Lindsey,B-PER
150710,Vonn,I-PER
150711,'',O
150712,',O
150713,ÁTIRÁNYÍTÁS,O
150714,Stabilitás,B-ORG
150715,és,I-ORG
150716,Felemelkedés,I-ORG
150717,Nemzeti,I-ORG
150718,Mozgalom,I-ORG
150719,I.,B-PER
150720,Lipót,I-PER
150721,belátta,O
150722,",",O
150723,hogy,O
150724,a,O
150725,törökkel,O
150726,a,O
150727,további,O
150728,egyezkedések,O
150729,igen,O
150730,nehéz,O
150731,helyzetbe,O
150732,hozhatják,O
150733,Ausztriát,B-LOC
150734,.,O
150735,25px]],O
150736,',O
150737,'',O
150738,Andrea,B-PER
150739,Iannone,I-PER
150740,'',O
150741,',O
150742,Mexikó,B-LOC
150743,",",O
150744,Costa,B-LOC
150745,Rica,I-LOC
150746,",",O
150747,Salvador,B-LOC
150748,",",O
150749,Guatemala,B-LOC
150750,",",O
150751,Honduras,B-LOC
150752,",",O
150753,Nicaragua,B-LOC
150754,",",O
150755,Panama,B-LOC
150756,",",O
150757,Kolumbia,B-LOC
150758,és,O
150759,Venezuela,B-LOC
150760,területén,O
150761,honos,O
150762,.,O
150763,Megyeszékhelye,O
150764,Mott,B-ORG
150765,",",O
150766,legnagyobb,O
150767,városa,O
150768,Mott,B-ORG
150769,.,O
150770,',O
150771,'',O
150772,Chemnitzer,B-ORG
150773,FC,I-ORG
150774,'',O
150775,',O
150776,Beutazta,O
150777,a,O
150778,Közel-Keletet,B-LOC
150779,",",O
150780,többek,O
150781,között,O
150782,Szíriában,B-LOC
150783,",",O
150784,Jemenben,B-LOC
150785,",",O
150786,Egyiptomban,B-LOC
150787,.,O
150788,Kiemelkedő,O
150789,szerepet,O
150790,játszott,O
150791,az,O
150792,Interpol,B-ORG
150793,létrehozásában,O
150794,.,O
150795,A,O
150796,népnyelv,O
150797,felemelkedésének,O
150798,első,O
150799,megálmodója,O
150800,Dositej,B-PER
150801,Obradović,I-PER
150802,volt,O
150803,.,O
150804,U,B-PER
150805,Nu,I-PER
150806,(,O
150807,először,O
150808,),O
150809,'',O
150810,Lactobacillus,B-LOC
150811,bulgaricus,I-LOC
150812,'',O
150813,Hupikék,B-ORG
150814,törpikék,I-ORG
150815,–,O
150816,Törpszakáll,O
150817,Pjotr,B-PER
150818,Iljics,I-PER
150819,Csajkovszkij,I-PER
150820,(,O
150821,1840–1893,O
150822,),O
150823,I.,B-PER
150824,Ferdinánd,I-PER
150825,nápolyi,I-PER
150826,király,I-PER
150827,(,O
150828,Trastámara-ház,B-ORG
150829,),O
150830,The,B-ORG
150831,Greatest,I-ORG
150832,Hits,I-ORG
150833,-,I-ORG
150834,Volume,I-ORG
150835,2,I-ORG
150836,:,I-ORG
150837,20,I-ORG
150838,More,I-ORG
150839,Good,I-ORG
150840,Vibrations,I-ORG
150841,'',O
150842,CSI,B-ORG
150843,:,I-ORG
150844,New,I-ORG
150845,York-i,I-ORG
150846,helyszínelők,I-ORG
150847,-,O
150848,további,O
150849,szinkronhang,O
150850,Zenei,O
150851,és,O
150852,színi,O
150853,tanulmányokat,O
150854,folytatott,O
150855,Párizsban,B-LOC
150856,",",O
150857,majd,O
150858,Cannes-ban,B-LOC
150859,.,O
150860,',O
150861,'',O
150862,Bradley,B-PER
150863,Smith,I-PER
150864,'',O
150865,',O
150866,Videojátékok,B-PER
150867,zeneszerzőinek,I-PER
150868,listája,I-PER
150869,Budapesttől,B-LOC
150870,50,O
150871,km-re,O
150872,",",O
150873,az,O
150874,Alföld,B-LOC
150875,és,O
150876,a,O
150877,Mátra,B-LOC
150878,találkozásánál,O
150879,",",O
150880,a,O
150881,Galga,B-LOC
150882,völgyében,O
150883,fekszik,O
150884,.,O
150885,Nyugatnémet,B-ORG
150886,bajnokság,I-ORG
150887,(,I-ORG
150888,Bundesliga,I-ORG
150889,),I-ORG
150890,**,O
150891,†,O
150892,'',O
150893,Interatherium,B-LOC
150894,'',O
150895,Tóhoku,B-ORG
150896,Sinkanszen,I-ORG
150897,(,O
150898,Tokió,B-LOC
150899,),O
150900,Az,O
150901,egyetlen,O
150902,együttes,O
150903,",",O
150904,amelynek,O
150905,öt,O
150906,egymás,O
150907,utáni,O
150908,stúdióalbuma,O
150909,mind,O
150910,listavezetőként,O
150911,nyitott,O
150912,a,O
150913,megjelenéskor,O
150914,",",O
150915,a,O
150916,Metallica,B-ORG
150917,.,O
150918,ÁTIRÁNYÍTÁS,O
150919,Habsburg–Lotaringiai,B-PER
150920,Károly,I-PER
150921,József,I-PER
150922,főherceg,I-PER
150923,TLC,B-ORG
150924,—,O
150925,''Waterfalls,O
150926,'',O
150927,ÁTIRÁNYÍTÁS,O
150928,Róna,B-LOC
150929,(,I-LOC
150930,település,I-LOC
150931,),I-LOC
150932,F91,B-ORG
150933,Dudelange,I-ORG
150934,(,O
150935,"1,524",O
150936,),O
150937,We,B-ORG
150938,Are,I-ORG
150939,Never,I-ORG
150940,Ever,I-ORG
150941,Getting,I-ORG
150942,Back,I-ORG
150943,Together,I-ORG
150944,'',O
150945,(,O
150946,Taylor,B-PER
150947,Swift,I-PER
150948,),O
150949,A,O
150950,később,O
150951,kibocsájtott,O
150952,',O
150953,'',O
150954,6x86L,O
150955,'',O
150956,',O
150957,(,O
150958,kódnevén,O
150959,M1L,O
150960,),O
150961,processzorral,O
150962,igyekezte,O
150963,orvosolni,O
150964,a,O
150965,hőtermelési,O
150966,problémákat,O
150967,a,O
150968,Cyrix,B-ORG
150969,;,O
150970,a,O
150971,''L,O
150972,'',O
150973,a,O
150974,''kisfogyasztású,O
150975,'',O
150976,(,O
150977,''low-power,O
150978,'',O
150979,),O
150980,jelölése,O
150981,.,O
150982,',O
150983,'',O
150984,Káposzta,B-PER
150985,Benő,I-PER
150986,'',O
150987,',O
150988,ÁTIRÁNYÍTÁS,O
150989,Kirchheim,B-LOC
150990,(,I-LOC
150991,Unterfranken,I-LOC
150992,),I-LOC
150993,A,O
150994,klub,O
150995,székhelye,O
150996,Olaszországban,B-LOC
150997,",",O
150998,Torinóban,B-LOC
150999,van,O
151000,.,O
151001,David,B-PER
151002,Nalbandian,I-PER
151003,'',O
151004,(,O
151005,3.,O
151006,kör,O
151007,",",O
151008,vereség,O
151009,Gaël,B-PER
151010,Monfils,I-PER
151011,ellen,O
151012,),O
151013,A,O
151014,hozzá,O
151015,való,O
151016,anyagot,O
151017,Szentpétervárról,B-LOC
151018,hozták,O
151019,apró,O
151020,darabokban,O
151021,",",O
151022,tehát,O
151023,az,O
151024,oltárszekrényt,O
151025,több,O
151026,száz,O
151027,darabkából,O
151028,kellett,O
151029,összeállítani,O
151030,.,O
151031,Cornelis,B-PER
151032,Johannes,I-PER
151033,van,I-PER
151034,Houten,I-PER
151035,",",O
151036,Ingrid,B-PER
151037,van,I-PER
151038,Houten-Groeneveld,I-PER
151039,",",O
151040,Tom,B-PER
151041,Gehrels,I-PER
151042,Előképe,O
151043,a,O
151044,Transzpadániai,B-ORG
151045,Köztársaság,I-ORG
151046,függőleges,O
151047,sávozású,O
151048,trikolórja,O
151049,volt,O
151050,.,O
151051,80px]],O
151052,'',O
151053,Idaho,B-LOC
151054,'',O
151055,',O
151056,Szemináriumi,O
151057,(,O
151058,volt,O
151059,Kármelita,B-ORG
151060,),O
151061,templom,O
151062,A,O
151063,lemez,O
151064,megjelenésének,O
151065,kapcsán,O
151066,a,O
151067,Magyar,B-ORG
151068,Televízió,I-ORG
151069,negyvenperces,O
151070,portréfilmet,O
151071,készített,O
151072,az,O
151073,alkotókkal,O
151074,a,O
151075,Vígszínházban,B-ORG
151076,.,O
151077,',O
151078,'',O
151079,FC,B-ORG
151080,Schalke,I-ORG
151081,04,I-ORG
151082,'',O
151083,',O
151084,Az,O
151085,Andok,B-LOC
151086,lejtőin,O
151087,Kolumbia,B-LOC
151088,és,O
151089,Ecuador,B-LOC
151090,területén,O
151091,honos,O
151092,.,O
151093,Az,O
151094,Amerikai,B-LOC
151095,Egyesült,I-LOC
151096,Államok,I-LOC
151097,",",O
151098,Mexikó,B-LOC
151099,",",O
151100,a,O
151101,Bahama-szigetek,B-LOC
151102,",",O
151103,Belize,B-LOC
151104,",",O
151105,Costa,B-LOC
151106,Rica,I-LOC
151107,",",O
151108,Guatemala,B-LOC
151109,",",O
151110,Honduras,B-LOC
151111,",",O
151112,Nicaragua,B-LOC
151113,",",O
151114,Panama,B-LOC
151115,",",O
151116,Salvador,B-LOC
151117,",",O
151118,Ecuador,B-LOC
151119,",",O
151120,Kolumbia,B-LOC
151121,",",O
151122,Peru,B-LOC
151123,és,O
151124,Venezuela,B-LOC
151125,területén,O
151126,honos,O
151127,.,O
151128,Előbbi,O
151129,csapat,O
151130,a,O
151131,Budapest,B-ORG
151132,Honvéd,I-ORG
151133,ellen,O
151134,kvalifikálta,O
151135,magát,O
151136,a,O
151137,döntőbe,O
151138,",",O
151139,3–2-es,O
151140,összesítéssel,O
151141,.,O
151142,Az,O
151143,Amerikai,B-LOC
151144,Egyesült,I-LOC
151145,Államokban,I-LOC
151146,és,O
151147,Európában,B-LOC
151148,most,O
151149,az,O
151150,alsó,O
151151,határ,O
151152,úgy,O
151153,150,O
151154,m,O
151155,körül,O
151156,van,O
151157,",",O
151158,a,O
151159,300,O
151160,méternél,O
151161,magasabb,O
151162,épületekre,O
151163,a,O
151164,supertall,O
151165,(,O
151166,„szupermagas”,O
151167,),O
151168,jelzőt,O
151169,használják,O
151170,.,O
151171,HJK,B-ORG
151172,(,O
151173,"6,701",O
151174,),O
151175,'',O
151176,Hand,B-ORG
151177,on,I-ORG
151178,Your,I-ORG
151179,Heart,I-ORG
151180,'',O
151181,ÁTIRÁNYÍTÁS,O
151182,Az,B-ORG
151183,Amerikai,I-ORG
151184,Egyesült,I-ORG
151185,Államok,I-ORG
151186,elnöke,I-ORG
151187,',O
151188,'',O
151189,Talmácsi,B-PER
151190,Gábor,I-PER
151191,'',O
151192,',O
151193,**,O
151194,Kings,B-LOC
151195,megye,I-LOC
151196,(,O
151197,Brooklyn,B-LOC
151198,),O
151199,Mind,O
151200,a,O
151201,három,O
151202,testvér,O
151203,Jámbor,B-PER
151204,Lajos,I-PER
151205,ellen,O
151206,fordult,O
151207,",",O
151208,aki,O
151209,azonban,O
151210,legyőzte,O
151211,őket,O
151212,.,O
151213,Máramarosszigettől,B-LOC
151214,32,O
151215,kilométerre,O
151216,délkeletre,O
151217,",",O
151218,az,O
151219,Iza,B-LOC
151220,jobb,O
151221,partján,O
151222,fekszik,O
151223,.,O
151224,Ezekből,O
151225,Magyarországon,B-LOC
151226,eddig,O
151227,több,O
151228,mint,O
151229,160-at,O
151230,különítettek,O
151231,el,O
151232,.,O
151233,ÁTIRÁNYÍTÁS,O
151234,Nilson,B-PER
151235,Corrêia,I-PER
151236,Júnior,I-PER
151237,Dániai,B-PER
151238,Szent,I-PER
151239,Knut,I-PER
151240,(,O
151241,IV,O
151242,.,O
151243,',O
151244,'',O
151245,Szató,B-PER
151246,Takuma,I-PER
151247,'',O
151248,',O
151249,ÁTIRÁNYÍTÁS,O
151250,Lajos,B-PER
151251,Ferdinánd,I-PER
151252,porosz,I-PER
151253,herceg,I-PER
151254,(,I-PER
151255,1907–1994,I-PER
151256,),I-PER
151257,Besztercétől,B-LOC
151258,10,O
151259,km-re,O
151260,délnyugatra,O
151261,",",O
151262,a,O
151263,Beszterce,B-LOC
151264,bal,O
151265,partján,O
151266,fekszik,O
151267,.,O
151268,Amaranth,B-ORG
151269,a,O
151270,címe,O
151271,a,O
151272,Nightwish,B-ORG
151273,együttes,O
151274,egyik,O
151275,kislemzének,O
151276,A,O
151277,német,B-ORG
151278,válogatott,I-ORG
151279,ellen,O
151280,Kölnben,B-LOC
151281,súlyos,O
151282,7–0-s,O
151283,vereséget,O
151284,szenvedett,O
151285,a,O
151286,csapattal,O
151287,.,O
151288,;,O
151289,Tövisnyakúbogár-félék,B-LOC
151290,'',O
151291,(,O
151292,Eucnemidae,O
151293,),O
151294,'',O
151295,A,O
151296,Vichy-kormány,B-ORG
151297,alatt,O
151298,elbocsátották,O
151299,múzeumi,O
151300,állásából,O
151301,",",O
151302,így,O
151303,magánúton,O
151304,volt,O
151305,kénytelen,O
151306,folytatni,O
151307,kutatásait,O
151308,.,O
151309,14,O
151310,évesen,O
151311,elhagyta,O
151312,otthonát,O
151313,",",O
151314,és,O
151315,New,B-LOC
151316,Yorkba,I-LOC
151317,költözött,O
151318,.,O
151319,Frankfurt,B-LOC
151320,am,I-LOC
151321,Main,I-LOC
151322,",",O
151323,Németország,B-LOC
151324,Michael,B-PER
151325,Stich,I-PER
151326,'',O
151327,(,O
151328,Negyeddöntős,O
151329,),O
151330,'',O
151331,'',O
151332,Franciaország,B-ORG
151333,U17,I-ORG
151334,'',O
151335,',O
151336,Első,O
151337,szezonjában,O
151338,hat,O
151339,bajnokin,B-LOC
151340,szerepelt,O
151341,",",O
151342,gólt,O
151343,nem,O
151344,szerzett,O
151345,.,O
151346,Mindkét,O
151347,film,O
151348,az,O
151349,azonos,B-PER
151350,nevet,I-PER
151351,viselő,I-PER
151352,képregény,I-PER
151353,alapján,O
151354,készült,O
151355,.,O
151356,Az,O
151357,eredeti,O
151358,haditerv,O
151359,szerint,O
151360,el,O
151361,akarta,O
151362,foglalni,O
151363,a,O
151364,fővárost,O
151365,Szucsávát,B-LOC
151366,",",O
151367,de,O
151368,mire,O
151369,odaért,O
151370,már,O
151371,utánpótlási,O
151372,gondjai,O
151373,voltak,O
151374,.,O
151375,ÁTIRÁNYÍTÁS,O
151376,A8-as,B-ORG
151377,autópálya,I-ORG
151378,(,I-ORG
151379,Ausztria,I-ORG
151380,),I-ORG
151381,ÁTIRÁNYÍTÁS,O
151382,Amr,B-PER
151383,ibn,I-PER
151384,al-Ász,I-PER
151385,A,O
151386,legnagyobb,O
151387,moher-feldolgozók,O
151388,az,O
151389,USA,B-LOC
151390,",",O
151391,Törökország,B-LOC
151392,",",O
151393,valamint,O
151394,a,O
151395,Dél-afrikai,B-LOC
151396,Köztársaság,I-LOC
151397,.,O
151398,Magyarországon,B-LOC
151399,a,O
151400,televíziónézők,O
151401,először,O
151402,a,O
151403,Walt,B-PER
151404,Disney,I-PER
151405,bemutatja,I-PER
151406,keretein,O
151407,belül,O
151408,láthatták,O
151409,.,O
151410,A,O
151411,',O
151412,'',O
151413,''Dreamlover,O
151414,'',O
151415,',O
151416,'',O
151417,Mariah,B-PER
151418,Carey,I-PER
151419,amerikai,B-LOC
151420,énekesnő,O
151421,első,O
151422,kislemeze,O
151423,harmadik,O
151424,",",O
151425,Music,B-ORG
151426,Box,I-ORG
151427,'',O
151428,című,O
151429,stúdióabumáról,O
151430,.,O
151431,Sírja,O
151432,Gortvakisfaludon,B-LOC
151433,ma,O
151434,is,O
151435,épségben,O
151436,van,O
151437,.,O
151438,Kölesd,B-LOC
151439,(,O
151440,Művelődési,O
151441,Ház,O
151442,),O
151443,Mick,B-PER
151444,Jagger,I-PER
151445,–,O
151446,vokál,O
151447,',O
151448,'',O
151449,Miloš,B-PER
151450,Raonić,I-PER
151451,'',O
151452,',O
151453,Avanai,B-ORG
151454,cumori,I-ORG
151455,no,I-ORG
151456,",",I-ORG
151457,genki,I-ORG
151458,de,I-ORG
151459,ne,I-ORG
151460,',O
151461,'',O
151462,Honda,B-ORG
151463,'',O
151464,',O
151465,ÁTIRÁNYÍTÁS,O
151466,Saint-Aubin,B-LOC
151467,(,I-LOC
151468,Indre,I-LOC
151469,),I-LOC
151470,2006.,O
151471,októberében,O
151472,beválogatták,O
151473,a,O
151474,felnőtt,B-ORG
151475,válogatott,I-ORG
151476,keretébe,O
151477,",",O
151478,azonban,O
151479,az,O
151480,Anglia,B-ORG
151481,elleni,O
151482,barátságos,O
151483,mérkőzésen,O
151484,nem,O
151485,lépett,O
151486,pályára,O
151487,.,O
151488,Aztán,O
151489,Marco,B-PER
151490,Materazzi,I-PER
151491,egyenlített,O
151492,a,O
151493,tizenkilencedik,O
151494,percben,O
151495,",",O
151496,Andrea,B-PER
151497,Pirlo,I-PER
151498,egyik,O
151499,szöglete,O
151500,után,O
151501,.,O
151502,',O
151503,'',O
151504,Roger,B-PER
151505,Federer,I-PER
151506,'',O
151507,',O
151508,Több,O
151509,helyzetet,O
151510,is,O
151511,kialakított,O
151512,magának,O
151513,és,O
151514,csapattársainak,O
151515,a,O
151516,mérkőzés,O
151517,során,O
151518,;,O
151519,bal,O
151520,lábbal,O
151521,végzett,O
151522,precíz,O
151523,szöglete,O
151524,Sevcsenko,B-PER
151525,fejesgólját,O
151526,eredményezte,O
151527,.,O
151528,''Trambone,O
151529,'',O
151530,-,O
151531,(,O
151532,Chet,B-PER
151533,Atkins,I-PER
151534,),O
151535,``,O
151536,Long,B-ORG
151537,Road,I-ORG
151538,to,I-ORG
151539,Ruin,I-ORG
151540,'',O
151541,ÁTIRÁNYÍTÁS,O
151542,Alea,B-ORG
151543,iacta,I-ORG
151544,est,I-ORG
151545,',O
151546,'',O
151547,Bill,B-PER
151548,Tilden,I-PER
151549,'',O
151550,',O
151551,',O
151552,'',O
151553,Toulo,B-PER
151554,de,I-PER
151555,Graffenried,I-PER
151556,'',O
151557,',O
151558,ÁTIRÁNYÍTÁS,O
151559,Andreas,B-ORG
151560,Stihl,I-ORG
151561,Kereskedelmi,I-ORG
151562,Kft,I-ORG
151563,.,I-ORG
151564,ÁTIRÁNYÍTÁS,O
151565,Karím,B-PER
151566,ben,I-PER
151567,Únesz,I-PER
151568,ÁTIRÁNYÍTÁS,O
151569,Gordon,B-ORG
151570,Ramsay,I-ORG
151571,–,I-ORG
151572,A,I-ORG
151573,konyha,I-ORG
151574,ördöge,I-ORG
151575,',O
151576,'',O
151577,Mike,B-PER
151578,di,I-PER
151579,Meglio,I-PER
151580,'',O
151581,',O
151582,''Lipót,B-PER
151583,'',I-PER
151584,Miksa,I-PER
151585,királyi,I-PER
151586,herceg,I-PER
151587,(,O
151588,1846–1930,O
151589,),O
151590,",",O
151591,aki,O
151592,I.,B-PER
151593,Ferenc,I-PER
151594,József,I-PER
151595,és,O
151596,Erzsébet,B-PER
151597,királyné,I-PER
151598,leányát,O
151599,",",O
151600,Gizella,B-PER
151601,főhercegnőt,I-PER
151602,vette,O
151603,feleségül,O
151604,.,O
151605,A,O
